gene_name,GPT_Surface,GPT_Secreted,GPT_Intracellular,HPA_Score,UNI_Neg_Score,GPI_Score,CSPA_Score,TMHMM_Score,UNI_Score,UNI_CellSurface,Tier,Custom_Edit
PIGN,80,-90,-70,10,2,1,2,1,4,0,Tier1,0
PIGO,85,-100,-100,0,2,1,NA,1,4,0,Tier1,0
PIGP,95,-95,-85,0,2,1,NA,1,5,0,Tier1,0
PIGQ,90,-95,-70,0,2,1,NA,1,5,0,Tier1,0
PIGR,90,-90,-75,NA,3,1,NA,1,4,0,Tier1,0
PIGS,70,-70,-80,NA,2,1,2,1,4,0,Tier1,0
PIGT,90,-95,-80,NA,2,1,3,1,-1,1,Tier1,0
PIGU,80,-90,-70,0,2,1,NA,1,4,0,Tier1,0
PIGW,80,-95,-95,10,2,1,NA,1,4,0,Tier1,0
PIGX,70,-90,-70,5,2,1,NA,1,-1,0,Tier1,0
PIGY,80,-95,-85,NA,2,1,NA,0,4,0,Tier1,0
PIGZ,80,-95,-75,NA,2,1,NA,1,4,0,Tier1,0
PIK3AP1,75,-95,85,5,2,0,NA,0,4,0,Tier1,0
PIK3CA,80,-99,90,10,0,0,NA,0,0,0,Tier1,0
PIK3CG,70,-95,80,10,1,0,NA,0,4,0,Tier1,0
PIK3R4,70,-95,95,10,0,0,NA,0,-5,0,Tier1,0
PIK3R6,70,-90,80,5,2,0,NA,0,4,0,Tier1,0
PILRA,95,-95,-85,NA,3,1,3,1,4,1,Tier1,0
PILRB,70,-95,-90,0,3,0,NA,1,0,0,Tier1,0
PIRT,-90,-90,80,5,3,0,NA,1,5,0,Tier1,0
PKD1L3,85,-95,75,NA,3,0,NA,1,5,0,Tier1,0
PKD2,85,-95,70,10,1,0,2,1,-1,0,Tier1,0
PKD2L1,80,-90,75,10,2,0,NA,1,3,0,Tier1,0
PKD2L2,80,-85,80,10,3,0,NA,1,5,0,Tier1,0
PKHD1,75,-99,85,10,1,0,NA,1,-2,0,Tier1,0
PKHD1L1,-90,-85,80,0,2,0,3,0,5,1,Tier1,0
PKP1,80,-95,-70,10,1,0,NA,0,1,0,Tier1,0
PKP2,80,-95,70,10,2,0,NA,0,-2,0,Tier1,0
PKP3,90,-95,80,10,2,0,NA,0,3,0,Tier1,0
PKP4,70,-90,90,15,2,0,NA,0,4,0,Tier1,0
PLA2G3,-95,85,-85,-1,2,1,3,0,2,1,Tier1,0
PLA2R1,80,-90,-70,-1,3,1,3,1,4,1,Tier1,0
PLAT,70,80,-80,-1,3,0,3,0,0,1,Tier1,0
PLAU,70,80,-90,-1,3,0,3,0,-1,1,Tier1,0
PLAUR,90,-95,-80,10,2,2,3,0,4,1,Tier1,0
PLBD1,60,-80,80,NA,2,0,3,0,-1,1,Tier1,0
PLCB1,80,-90,85,10,1,0,NA,0,-2,0,Tier1,0
PLCB2,90,-95,90,5,2,0,NA,0,0,0,Tier1,0
PLCD3,80,-95,85,10,3,0,NA,0,0,0,Tier1,0
PLCG1,85,-95,75,10,2,0,NA,0,0,0,Tier1,0
PLD1,75,-90,80,10,1,0,NA,0,-4,0,Tier1,0
PLEKHA4,75,-90,70,10,2,0,NA,0,-1,0,Tier1,0
PLEKHA7,60,-95,85,10,2,0,NA,0,-1,0,Tier1,0
PLEKHN1,60,-80,70,10,2,0,NA,0,4,0,Tier1,0
PLEKHO2,90,-95,90,10,3,0,NA,0,0,0,Tier1,0
PLET1,85,-70,-60,NA,3,2,NA,0,5,0,Tier1,0
PLGRKT,85,-95,-70,0,2,0,NA,1,5,0,Tier1,0
PLLP,95,-98,-95,NA,2,1,NA,1,4,0,Tier1,0
PLP2,80,-60,-70,NA,2,1,2,1,0,0,Tier1,0
PLPP1,80,-85,75,10,3,0,NA,1,5,0,Tier1,0
PLPP2,80,-85,-70,10,2,0,NA,1,3,0,Tier1,0
PLPP3,90,-90,-70,0,1,1,NA,1,3,0,Tier1,0
PLPP4,80,-95,70,0,3,0,NA,1,5,0,Tier1,0
PLPP6,90,-95,80,0,2,0,NA,1,3,0,Tier1,0
PLPPR2,90,-90,85,0,3,0,NA,1,5,0,Tier1,0
PLPPR3,75,-90,70,0,3,0,NA,1,5,0,Tier1,0
PLPPR5,-80,-80,80,10,3,0,NA,1,5,0,Tier1,0
PLSCR1,85,-95,-70,10,0,0,NA,0,3,0,Tier1,0
PLSCR3,85,-95,80,0,1,0,NA,1,-2,0,Tier1,0
PLTP,60,80,-95,NA,2,0,3,0,-2,1,Tier1,0
PLVAP,80,-95,-90,5,2,0,3,1,4,1,Tier1,0
PLXDC1,80,-95,-80,NA,3,0,3,1,-2,1,Tier1,0
PLXDC2,85,-95,-85,0,3,0,NA,1,0,0,Tier1,0
PLXNA1,90,-90,-80,0,2,0,3,1,5,1,Tier1,0
PLXNA2,80,-95,-75,NA,3,0,3,1,5,1,Tier1,0
PLXNA3,85,-90,70,5,3,0,3,1,5,1,Tier1,0
PLXNA4,90,-95,-95,10,3,0,3,1,5,1,Tier1,0
PLXNB1,80,-95,-70,NA,3,0,3,1,4,1,Tier1,0
PLXNB2,90,-95,-80,NA,2,0,3,1,5,1,Tier1,0
PLXNB3,90,-90,70,NA,3,0,3,1,5,1,Tier1,0
PLXNC1,80,-95,-85,0,3,0,3,1,0,1,Tier1,0
PLXND1,95,-95,-90,NA,3,0,3,1,5,1,Tier1,0
PMEL,95,-95,-95,0,2,0,NA,1,-6,0,Tier1,0
PMEPA1,75,-95,70,0,2,0,3,1,0,1,Tier1,0
PMP2,60,-70,-60,NA,1,1,NA,0,-1,0,Tier1,0
PODXL,90,-95,-85,10,2,1,3,1,0,1,Tier1,0
PODXL2,95,-90,-90,0,2,1,3,1,0,1,Tier1,0
PON1,-95,85,-70,NA,2,0,3,0,0,1,Tier1,0
PON2,80,-95,75,NA,3,0,1,1,0,0,Tier1,0
POSTN,70,75,-90,-1,2,0,3,0,-2,1,Tier1,0
POTEJ,80,-90,-70,NA,3,1,NA,0,0,0,Tier1,0
PPFIA1,80,-90,85,5,2,0,NA,0,-1,0,Tier1,0
PPFIBP1,85,-95,75,10,2,0,NA,0,-1,0,Tier1,0
PPID,60,-95,80,5,0,0,NA,0,-2,0,Tier1,0
PPIP5K1,70,-90,85,10,2,0,NA,0,4,0,Tier1,0
PPL,70,-90,80,10,2,0,NA,0,4,0,Tier1,0
PPP1R18,80,-95,90,10,3,0,NA,0,-1,0,Tier1,0
PPP2R3C,80,-95,90,5,1,0,NA,0,-2,0,Tier1,0
PPP3R2,55,-95,80,15,2,0,NA,0,-1,0,Tier1,0
PRAME,70,-95,85,5,0,0,NA,0,1,0,Tier2,JV
PRELP,85,85,-95,4,2,0,3,0,0,1,Tier1,0
PRF1,70,-90,85,0,2,0,3,0,2,1,Tier1,0
PRG2,80,90,-80,NA,2,0,3,0,-1,1,Tier1,0
PRG3,80,-90,-70,NA,2,1,NA,0,-2,0,Tier1,0
PRIMA1,70,-85,-75,10,3,1,NA,1,4,0,Tier1,0
PRKACA,75,-95,85,5,0,0,NA,0,1,0,Tier1,0
PRKACG,60,-95,85,5,2,0,NA,0,0,0,Tier1,0
PRKCA,80,-90,95,10,1,0,NA,0,2,0,Tier1,0
PRKCI,55,-80,70,5,1,0,NA,0,-3,0,Tier1,0
PRKCZ,75,-90,80,5,1,0,NA,0,-2,0,Tier1,0
PRLR,95,-98,-92,NA,2,0,NA,1,0,0,Tier1,0
PRNP,90,-95,-85,0,1,3,3,0,-1,1,Tier1,0
PRNP,90,-95,-85,0,2,3,3,0,4,1,Tier1,0
PROCR,98,-85,-90,NA,2,0,3,1,0,1,Tier1,0
PROKR1,80,-90,75,NA,3,0,NA,1,0,0,Tier1,0
PROM1,99,-90,-95,10,2,1,3,1,5,1,Tier1,0
PROM2,95,-95,-90,15,2,1,3,1,5,1,Tier1,0
PROSER2,80,-90,90,10,3,0,NA,0,0,0,Tier1,0
PRPH2,80,-85,-70,NA,3,0,NA,1,5,0,Tier1,0
PRR7,-95,-95,85,10,0,0,NA,1,1,0,Tier1,0
PRRG1,85,-95,90,10,3,0,NA,1,0,0,Tier1,0
PRRG2,75,-90,-80,0,3,1,NA,1,5,0,Tier1,0
PRRG3,90,-90,70,NA,3,0,NA,1,0,0,Tier1,0
PRRG4,75,-95,-80,0,2,1,NA,1,3,0,Tier1,0
PRRT2,-90,-95,80,10,1,0,NA,1,1,0,Tier1,0
PRRT3,70,-90,80,10,3,0,NA,1,5,0,Tier1,0
PRRT4,80,-90,70,5,3,0,NA,1,5,0,Tier1,0
PRSS23,-95,-95,80,NA,2,0,3,0,-1,1,Tier1,0
PRSS35,-90,-90,70,NA,3,0,3,0,-1,1,Tier1,0
PRTG,100,-100,-100,5,3,0,NA,1,5,0,Tier1,0
PRX,80,90,-80,10,1,0,NA,0,3,0,Tier1,0
PSCA,95,-90,-95,10,3,3,NA,0,5,0,Tier1,0
PSEN1,-90,-95,95,5,1,0,NA,1,-2,0,Tier1,0
PSG1,90,65,-85,NA,3,1,NA,0,-1,0,Tier1,0
PSTPIP1,70,-85,75,10,2,0,NA,0,4,0,Tier1,0
PSTPIP2,60,-90,75,10,2,0,NA,0,-1,0,Tier1,0
PTAFR,100,-100,-100,15,2,0,3,1,5,1,Tier1,0
PTCH1,85,-95,-70,5,1,0,2,1,5,0,Tier1,0
PTCH2,90,-98,-75,10,3,0,NA,1,0,0,Tier1,0
PTCHD4,60,-90,70,10,3,0,NA,1,5,0,Tier1,0
PTCRA,80,-90,-90,NA,3,0,NA,1,5,0,Tier1,0
PTGDR,80,-90,-70,10,3,0,NA,1,5,0,Tier1,0
PTGDR2,70,-90,-85,NA,3,0,NA,1,5,0,Tier1,0
PTGER1,85,-95,-70,NA,3,0,NA,1,0,0,Tier1,0
PTGER2,90,-90,-90,NA,3,0,3,1,0,1,Tier1,0
PTGER3,80,-95,-90,NA,2,0,3,1,5,1,Tier1,0
PTGER4,90,-95,-80,NA,3,0,NA,1,0,0,Tier1,0
PTGES,75,-85,70,0,1,0,NA,1,4,0,Tier1,0
PTGFR,90,-80,-85,NA,3,0,NA,1,0,0,Tier1,0
PTGFRN,85,-90,-80,NA,2,1,3,1,-2,1,Tier1,0
PTGIR,90,-95,-95,NA,2,0,3,1,0,1,Tier1,0
PTGIS,80,-90,75,0,1,0,NA,1,4,0,Tier1,0
PTH1R,95,-98,-97,10,2,0,NA,1,5,0,Tier1,0
PTH2R,90,-85,-85,NA,3,0,NA,1,0,0,Tier1,0
PTK2,80,-90,85,15,2,0,NA,0,3,0,Tier1,0
PTK2B,80,-95,85,10,0,0,NA,0,0,0,Tier1,0
PTK6,75,-95,85,5,1,0,NA,0,0,0,Tier1,0
PTK7,90,-100,-80,9,2,0,3,1,0,1,Tier1,0
PTPN13,80,-95,80,10,1,0,NA,0,-2,0,Tier1,0
PTPN22,80,-95,80,5,0,0,NA,0,-1,0,Tier1,0
PTPRA,95,-98,-95,0,2,0,3,1,5,1,Tier1,0
PTPRB,80,-95,-90,15,2,0,3,1,0,1,Tier1,0
PTPRC,100,-100,-100,0,0,0,3,1,4,1,Tier1,0
PTPRCAP,85,-90,-80,10,3,0,NA,1,5,0,Tier1,0
PTPRD,75,-97,-80,0,2,0,3,1,0,1,Tier1,0
PTPRE,90,-95,70,0,1,0,NA,1,0,0,Tier1,0
PTPRF,90,-90,-80,0,2,0,3,1,0,1,Tier1,0
PTPRG,90,-95,-80,10,2,0,3,1,0,1,Tier1,0
PTPRH,80,-95,-80,5,1,0,NA,1,4,0,Tier1,0
PTPRJ,90,-95,-85,9,1,0,3,1,4,1,Tier1,0
PTPRK,80,-90,-70,15,1,0,3,1,0,1,Tier1,0
PTPRM,90,-99,-80,10,1,0,3,1,5,1,Tier1,0
PTPRO,85,-95,76,NA,2,0,NA,1,0,0,Tier1,0
PTPRQ,90,-95,-90,0,2,0,3,1,5,1,Tier1,0
PTPRR,-95,-95,90,10,1,0,NA,1,-1,0,Tier1,0
PTPRS,90,-95,-85,9,1,0,3,1,1,1,Tier1,0
PTPRU,90,-95,-85,NA,2,0,NA,1,5,0,Tier1,0
PTPRZ1,90,-90,-90,-1,2,1,3,1,-1,1,Tier1,0
PTTG1IP,70,-80,-65,0,1,1,3,1,-2,1,Tier1,0
PVR,95,-95,-95,9,3,0,3,1,0,1,Tier1,0
PVRIG,90,-95,-80,NA,3,0,NA,1,5,0,Tier1,0
PXDN,70,-80,-60,NA,1,0,3,0,3,1,Tier1,0
PXK,70,-90,80,5,2,0,NA,0,4,0,Tier1,0
PXN,90,-95,-85,10,2,0,NA,0,-1,0,Tier1,0
QPCTL,80,-95,75,0,2,0,NA,1,-1,0,Tier1,0
QRFPR,80,-90,-70,NA,3,0,NA,1,0,0,Tier1,0
QSOX1,80,80,-70,-1,0,0,3,1,3,1,Tier1,0
QSOX2,-80,-80,70,0,0,0,3,1,3,1,Tier1,0
RAB11B,75,-95,85,5,2,0,NA,0,-4,0,Tier1,0
RAB13,70,-95,90,10,2,0,NA,0,1,0,Tier1,0
RAB25,70,-95,75,10,1,0,NA,0,3,0,Tier1,0
RAB27B,75,-95,90,10,1,0,NA,0,-1,0,Tier1,0
RAB34,70,-95,80,10,2,0,NA,0,-1,0,Tier1,0
RAB34,70,-95,80,10,1,0,NA,0,-4,0,Tier1,0
RAB43,75,-95,90,10,2,0,NA,0,-4,0,Tier1,0
RAB5C,75,-95,90,0,2,0,3,0,3,1,Tier1,0
RAET1E,85,-90,-70,10,3,0,NA,1,0,0,Tier1,0
RAET1G,70,-95,65,9,2,2,3,1,3,1,Tier1,0
RAET1L,75,-90,70,10,2,2,NA,0,4,0,Tier1,0
RALA,70,-95,85,15,0,0,NA,0,4,0,Tier1,0
RAMP1,90,-90,-80,0,3,0,NA,1,5,0,Tier1,0
RAMP2,90,-95,-90,0,2,0,NA,1,5,0,Tier1,0
RAMP3,80,-90,-70,10,2,0,3,1,5,1,Tier1,0
RAPH1,70,-95,90,10,2,0,NA,0,4,0,Tier1,0
RAPSN,80,-90,-70,10,2,0,NA,0,0,0,Tier1,0
RASA4B,85,-95,88,5,2,0,NA,0,4,0,Tier1,0
RASD2,70,-90,80,10,3,0,NA,0,5,0,Tier1,0
RASGRP1,80,-90,80,5,1,0,NA,0,0,0,Tier1,0
RASGRP4,80,-90,85,5,2,0,NA,0,4,0,Tier1,0
RDX,85,-95,80,10,3,0,NA,0,0,0,Tier1,0
RECK,90,-95,-80,10,3,2,3,0,5,1,Tier1,0
RELL1,-70,-75,65,10,3,0,3,1,5,1,Tier1,0
RELT,90,-95,-85,0,2,0,NA,1,4,0,Tier1,0
REPS1,75,-90,80,10,2,0,NA,0,0,0,Tier1,0
RET,90,-90,-80,5,1,0,3,1,4,1,Tier1,0
RGMA,60,-90,-60,-1,1,2,NA,0,5,0,Tier1,0
RGMB,90,-85,-70,0,1,3,NA,1,5,0,Tier1,0
RGP1,70,-90,80,5,2,0,NA,0,-1,0,Tier1,0
RGR,70,-95,70,5,3,0,NA,1,0,0,Tier1,0
RGS14,95,-95,90,5,2,0,NA,0,2,0,Tier1,0
RGS9BP,-95,-95,85,10,3,0,NA,1,0,0,Tier1,0
RHAG,100,-100,-100,0,3,0,NA,1,0,0,Tier1,0
RHBDF2,70,-95,85,NA,2,0,3,1,4,1,Tier1,0
RHBDL1,80,-90,70,0,3,0,NA,1,0,0,Tier1,0
RHCE,95,-95,-95,10,3,0,NA,1,0,0,Tier1,0
RHCG,75,-95,70,NA,2,0,NA,1,5,0,Tier1,0
RHD,90,-95,-95,10,3,0,NA,1,5,0,Tier1,0
RHEX,-70,-75,80,10,3,0,NA,1,5,0,Tier1,0
RHOA,80,-90,70,10,1,0,NA,0,-3,0,Tier1,0
RHOJ,85,-95,85,10,3,0,NA,0,4,0,Tier1,0
RHOU,70,-95,80,5,2,0,NA,0,3,0,Tier1,0
RIC3,70,-90,65,NA,2,0,NA,1,0,0,Tier1,0
RILPL2,70,-90,90,5,2,0,NA,0,-1,0,Tier1,0
RND1,70,-90,80,10,2,0,NA,0,4,0,Tier1,0
RNF13,-90,-90,80,0,0,0,3,1,-4,1,Tier1,0
RNF130,-95,-95,80,NA,1,0,3,1,-1,1,Tier1,0
RNF145,-95,-95,90,10,0,0,NA,1,4,0,Tier1,0
RNF149,-90,-95,75,10,0,0,3,1,5,1,Tier1,0
RNF217,85,-95,80,NA,0,0,NA,1,4,0,Tier1,0
RNF39,70,-90,60,10,1,0,NA,0,-1,0,Tier1,0
ROBO1,85,-95,-80,15,2,0,3,1,2,1,Tier1,0
ROBO2,95,-99,-95,10,3,0,NA,1,0,0,Tier1,0
ROBO3,80,-95,60,10,3,0,NA,1,0,0,Tier1,0
ROBO4,80,-90,-70,10,3,0,NA,1,0,0,Tier1,0
ROM1,75,-95,80,10,3,0,NA,1,5,0,Tier1,0
ROR1,95,-95,-95,NA,2,0,3,1,-1,1,Tier1,0
ROR2,90,-95,-80,NA,2,0,3,1,5,1,Tier1,0
RPE,80,-95,70,5,2,0,NA,0,0,0,Tier1,0
RPN1,70,-95,90,0,2,0,3,1,-1,1,Tier1,0
RPN2,85,-95,75,0,2,0,3,1,4,1,Tier1,0
RPSA,90,-90,-90,10,0,0,NA,0,-1,0,Tier1,0
RPSA,90,-90,-90,10,0,0,NA,0,3,0,Tier1,0
RRH,80,-90,70,NA,3,0,NA,1,5,0,Tier1,0
RSKR,70,-90,80,10,2,0,NA,0,0,0,Tier1,0
RSL1D1,80,-90,70,5,2,0,1,0,-1,0,Tier1,0
RTN4,80,-90,70,0,0,0,2,1,2,0,Tier1,0
RTN4R,90,-95,-85,10,2,2,3,0,3,1,Tier1,0
RTN4RL1,90,-90,-90,5,3,2,NA,0,5,0,Tier1,0
RXFP1,80,-99,-90,NA,3,0,NA,1,5,0,Tier1,0
RXFP2,75,-90,-85,NA,3,0,NA,1,0,0,Tier1,0
RYK,100,-100,-100,0,2,0,3,1,-2,1,Tier1,0
RYR2,-95,-95,95,10,1,0,NA,1,5,0,Tier1,0
S100A13,60,-90,80,9,2,0,NA,0,0,0,Tier1,0
S100A14,70,-80,75,10,2,0,NA,0,-1,0,Tier1,0
S100A16,70,-90,75,5,2,0,NA,0,-2,0,Tier1,0
S100A9,85,75,-70,9,1,0,NA,0,4,0,Tier1,0
S100B,75,60,70,10,2,0,NA,0,-3,0,Tier1,0
S1PR1,90,-95,-90,0,1,0,3,1,5,1,Tier1,0
S1PR2,90,-95,-85,0,3,0,3,1,5,1,Tier1,0
S1PR3,95,-90,-90,NA,3,0,3,1,0,1,Tier1,0
S1PR4,90,-90,-90,0,2,0,3,1,0,1,Tier1,0
S1PR5,99,-99,-85,NA,3,0,3,1,0,1,Tier1,0
SAMSN1,80,-90,75,10,2,0,NA,0,-2,0,Tier1,0
SAPCD1,80,-95,90,5,3,0,NA,0,0,0,Tier1,0
SASH3,80,-95,75,10,2,0,NA,0,0,0,Tier1,0
SC5D,-95,-95,90,5,2,0,NA,1,4,0,Tier1,0
SCAMP1,80,-90,75,10,1,0,NA,1,3,0,Tier1,0
SCAMP4,80,-95,70,5,2,0,NA,1,0,0,Tier1,0
SCARA3,80,-90,70,0,2,0,2,1,-2,0,Tier1,0
SCARA5,70,-90,-85,NA,3,0,3,1,5,1,Tier1,0
SCARB1,90,-95,-90,0,2,0,3,1,5,1,Tier1,0
SCARB2,90,-95,-85,0,1,0,2,1,4,0,Tier1,0
SCARF1,90,-95,-90,0,2,0,NA,1,0,0,Tier1,0
SCARF2,-80,-85,75,0,3,0,3,1,0,1,Tier1,0
SCEL,80,-90,-85,10,2,0,NA,0,0,0,Tier1,0
SCIN,75,-90,70,10,3,0,NA,0,-1,0,Tier1,0
SCN1A,-95,-95,95,10,2,0,NA,1,5,0,Tier1,0
SCN1B,85,-95,70,NA,3,0,NA,1,3,0,Tier1,0
SCN2B,-95,-95,70,NA,3,0,3,1,4,1,Tier1,0
SCN3A,80,-95,-90,NA,3,0,NA,1,5,0,Tier1,0
SCN3B,90,-95,70,10,2,0,NA,1,5,0,Tier1,0
SCN4A,85,-90,70,0,3,0,NA,1,5,0,Tier1,0
SCN4B,80,-90,80,NA,3,0,3,1,5,1,Tier1,0
SCN5A,70,-98,-75,10,1,0,NA,1,4,0,Tier1,0
SCN7A,80,-90,70,10,3,0,2,1,5,0,Tier1,0
SCN8A,80,-95,90,15,2,0,NA,1,2,0,Tier1,0
SCN9A,-95,-95,85,10,3,0,NA,1,4,0,Tier1,0
SCNN1A,85,-90,-70,0,2,0,NA,1,2,0,Tier1,0
SCNN1B,95,-80,-80,NA,2,0,NA,1,3,0,Tier1,0
SCNN1D,85,-95,-85,10,3,0,3,1,5,1,Tier1,0
SCNN1G,95,-95,-95,10,2,0,NA,1,5,0,Tier1,0
SCRIB,70,-95,70,10,1,0,NA,0,3,0,Tier1,0
SCRIB,70,-95,70,10,2,0,NA,0,0,0,Tier1,0
SCTR,80,-95,-80,NA,2,0,NA,1,5,0,Tier1,0
SCUBE3,80,70,-80,9,3,0,NA,0,4,0,Tier1,0
SDC1,100,-100,-100,9,2,0,NA,1,-2,0,Tier1,0
SDC2,90,-85,-85,10,2,0,NA,1,0,0,Tier1,0
SDC3,90,-90,-95,0,2,0,NA,1,0,0,Tier1,0
SDC4,90,-90,-80,4,2,0,NA,1,-1,0,Tier1,0
SDCCAG8,70,-95,90,5,2,0,NA,0,-1,0,Tier1,0
SDK1,60,-90,70,0,3,0,3,1,4,1,Tier1,0
SDK2,-90,-95,90,NA,3,0,3,1,4,1,Tier1,0
SECTM1,95,-95,-85,NA,2,1,NA,1,5,0,Tier1,0
SEL1L,75,-95,70,NA,2,0,3,1,-1,1,Tier1,0
SELE,95,-95,-85,NA,2,0,NA,1,5,0,Tier1,0
SELL,100,-100,-100,0,3,0,3,1,5,1,Tier1,0
SELP,90,-80,-90,NA,3,0,3,1,5,1,Tier1,0
SELPLG,80,-90,-85,0,3,0,3,1,0,1,Tier1,0
SEMA3A,70,60,-80,-1,3,0,3,0,-1,1,Tier1,0
SEMA3C,85,70,-90,4,3,0,3,0,0,1,Tier1,0
SEMA4A,70,-80,-75,NA,3,0,3,1,5,1,Tier1,0
SEMA4B,80,-95,-85,10,3,0,3,1,0,1,Tier1,0
SEMA4C,90,-80,-95,NA,2,0,3,1,-2,1,Tier1,0
SEMA4D,95,75,-90,10,1,0,3,1,5,1,Tier1,0
SEMA4F,80,-95,-80,NA,2,0,3,1,4,1,Tier1,0
SEMA4G,80,-80,-80,0,3,0,3,1,0,1,Tier1,0
SEMA5A,80,-90,-70,NA,3,0,3,1,0,1,Tier1,0
SEMA5B,75,-95,-80,0,3,0,NA,1,0,0,Tier1,0
SEMA6A,90,-95,-85,0,3,0,NA,1,5,0,Tier1,0
SEMA6B,90,-95,-90,NA,3,0,3,1,5,1,Tier1,0
SEMA6C,85,-95,-70,NA,3,0,NA,1,0,0,Tier1,0
SEMA6D,85,-90,-85,10,2,0,NA,1,0,0,Tier1,0
SEMA7A,90,-95,-95,0,3,2,3,0,5,1,Tier1,0
SEPTIN3,70,-95,80,15,3,0,NA,0,-2,0,Tier1,0
SEPTIN7,80,-95,90,5,2,0,NA,0,-3,0,Tier1,0
SEPTIN8,75,-95,80,5,2,0,NA,0,-4,0,Tier1,0
SERINC1,80,-95,75,0,2,0,2,1,4,0,Tier1,0
SERINC2,70,-90,85,10,3,0,NA,1,5,0,Tier1,0
SERINC5,80,-95,90,10,2,0,NA,1,4,0,Tier1,0
SERPINA1,-95,85,-85,-1,2,0,3,0,0,1,Tier1,0
SERPINA3,-95,85,-90,NA,2,0,3,0,0,1,Tier1,0
SERPINB2,-92,85,-70,NA,3,0,3,0,0,1,Tier1,0
SERPINE2,-95,80,-70,-1,1,0,3,0,0,1,Tier1,0
SERPINF1,-90,85,-70,NA,2,0,3,0,-1,1,Tier1,0
SERPING1,-95,85,-95,NA,2,0,3,0,0,1,Tier1,0
SERPINI1,-95,75,75,-1,2,0,3,0,-4,1,Tier1,0
SERTM2,90,-90,85,NA,3,0,NA,1,5,0,Tier1,0
SEZ6,80,-90,70,NA,2,0,NA,1,5,0,Tier1,0
SEZ6L,85,-90,-80,0,2,0,NA,1,-1,0,Tier1,0
SEZ6L2,70,-95,80,NA,2,0,3,1,4,1,Tier1,0
SFSWAP,80,-90,75,5,1,0,NA,0,-1,0,Tier1,0
SGCB,-95,-95,85,0,3,0,3,1,4,1,Tier1,0
SGCD,80,-95,85,NA,3,0,3,1,0,1,Tier1,0
SGCE,-95,-95,70,10,2,0,3,1,2,1,Tier1,0
SGCZ,80,-95,80,NA,3,0,3,1,4,1,Tier1,0
SGMS1,80,-95,70,0,2,0,NA,1,4,0,Tier1,0
SGTB,80,-95,85,10,2,0,NA,0,0,0,Tier1,0
SH3PXD2B,80,-95,75,10,2,0,NA,0,-1,0,Tier1,0
SHANK1,70,-99,80,10,2,0,NA,0,-2,0,Tier1,0
SHANK3,90,-95,-70,10,2,0,NA,0,-1,0,Tier1,0
SHISA2,75,-90,-80,0,2,0,NA,1,-1,0,Tier1,0
SHISA4,70,-90,-80,NA,3,0,NA,1,0,0,Tier1,0
SHISA6,90,-95,85,10,3,0,NA,1,0,0,Tier1,0
SHISA7,85,-95,70,0,3,0,NA,1,0,0,Tier1,0
SHISA9,80,-95,-90,0,3,0,NA,1,-1,0,Tier1,0
SHROOM2,75,-90,80,10,3,0,NA,0,4,0,Tier1,0
SHROOM4,75,-85,80,10,2,0,NA,0,-1,0,Tier1,0
SIDT2,-95,-95,90,NA,2,0,3,1,4,1,Tier1,0
SIGIRR,85,-90,60,0,3,0,NA,1,0,0,Tier1,0
SIGLEC1,95,-99,-90,NA,2,0,3,1,5,1,Tier1,0
SIGLEC10,80,-90,-80,5,3,0,3,1,0,1,Tier1,0
SIGLEC11,80,-95,-95,0,3,0,NA,1,0,0,Tier1,0
SIGLEC12,80,-75,-70,NA,3,0,3,1,0,1,Tier1,0
SIGLEC14,90,-80,-90,5,3,0,NA,1,5,0,Tier1,0
SIGLEC15,90,-95,-98,0,3,0,NA,1,0,0,Tier1,0
SIGLEC5,90,-90,-90,NA,3,0,3,1,0,1,Tier1,0
SIGLEC6,90,-90,-85,9,2,0,3,1,0,1,Tier1,0
SIGLEC7,90,-95,-90,10,3,0,3,1,0,1,Tier1,0
SIGLEC8,90,-95,-90,0,3,0,NA,1,0,0,Tier1,0
SIGLEC9,98,-99,-97,NA,3,0,3,1,0,1,Tier1,0
SIGLECL1,80,-80,-80,NA,3,0,NA,1,5,0,Tier1,0
SIPA1L1,70,-95,80,10,3,0,NA,0,-2,0,Tier1,0
SIPA1L3,75,-90,80,10,2,0,NA,0,5,0,Tier1,0
SIRPA,95,-95,-95,NA,3,0,3,1,0,1,Tier1,0
SIRPB1,98,-95,-95,0,3,0,3,1,5,1,Tier1,0
SIRPB1,98,-95,-95,0,3,0,3,1,0,1,Tier1,0
SIRPG,85,-95,-85,NA,3,0,3,1,0,1,Tier1,0
SLAMF1,95,-90,-90,NA,1,0,3,1,4,1,Tier1,0
SLAMF6,95,-90,-85,10,3,0,3,1,5,1,Tier1,0
SLAMF7,95,-95,-95,0,3,0,3,1,0,1,Tier1,0
SLAMF8,90,-95,-80,NA,3,1,NA,1,0,0,Tier1,0
SLAMF9,70,-80,-80,NA,3,0,NA,1,0,0,Tier1,0
SLC10A1,90,-95,-80,NA,3,0,NA,1,5,0,Tier1,0
SLC10A2,85,-90,-80,NA,3,0,NA,1,0,0,Tier1,0
SLC10A5,50,-90,-70,10,3,0,NA,1,5,0,Tier1,0
SLC10A6,90,-95,80,NA,3,0,NA,1,5,0,Tier1,0
SLC12A2,80,-95,75,10,2,0,2,1,5,0,Tier1,0
SLC12A4,70,-90,80,15,3,0,NA,1,5,0,Tier1,0
SLC12A6,85,-95,90,0,3,0,3,1,5,1,Tier1,0
